time,hdin
09/19,135.32886
09/20,135.74763
09/21,135.5674
09/22,135.16574
09/23,135.53897
09/24,135.62666
09/25,135.35669
09/26,136.09892
09/27,135.60289
09/28,135.00418
09/29,134.75851
09/30,135.44281
10/01,134.92937
10/02,134.81584
10/03,135.08371
10/04,134.2313
10/05,134.02849
10/06,134.11163
10/07,133.85535
10/08,133.56227
10/09,133.32764
10/10,133.27827
10/11,133.2498
10/12,132.78224
10/13,132.74312
10/14,132.23715
10/15,131.70876
10/16,132.16335
10/17,132.43335
10/18,132.2449
10/19,131.88503
10/20,132.47275
10/21,132.1869
10/22,132.62303
10/23,132.59708
10/24,132.10645
10/25,132.94939
10/26,133.44681
10/27,132.54703
10/28,131.6293
10/29,131.53612
10/30,131.33258
10/31,130.97102
11/01,131.04222
11/02,131.57019
11/03,131.13582
11/04,131.10747
11/05,130.74622
11/06,130.45192
11/07,130.21434
11/08,130.57213
11/09,130.48003
11/10,130.6599
11/11,130.56145
11/12,131.02141
11/13,131.59296
11/14,131.52872
11/15,131.57382
11/16,131.70862
11/17,131.87447
11/18,131.84816
11/19,132.31786
11/20,133.07843
11/21,133.20488
11/22,132.62157
11/23,132.88562
11/24,132.32216
11/25,132.44514
11/26,132.16132
11/27,131.14491
11/28,131.91795
11/29,131.23207
11/30,131.34943
12/01,131.49649
12/02,131.49681
12/03,130.84235
12/04,130.54753
12/05,130.82918
12/06,130.42654
12/07,130.39027
12/08,130.98973
12/09,130.9928
12/10,130.5408
12/11,130.73305
12/12,130.19446
12/13,130.04762
12/14,130.04865
12/15,129.93768
12/16,130.50494
12/17,131.65677
12/18,131.69167
12/19,131.5314
12/20,131.96225
12/21,131.60759
12/22,131.35422
12/23,131.23224
12/24,131.17516
12/25,130.8931
12/26,131.16406
12/27,131.48712
12/28,131.30891
12/29,131.47829
12/30,131.20587
12/31,131.1237
