time,hdin
10/27,139.27248
10/28,139.27853
10/29,139.22836
10/30,139.58275
10/31,139.7379
11/01,139.98448
11/02,140.06808
11/03,140.1644
11/04,140.08063
11/05,140.03017
11/06,140.1865
11/07,140.00017
11/08,140.32864
11/09,140.2856
11/10,140.1658
11/11,140.4453
11/12,140.46523
11/13,140.76672
11/14,140.49069
11/15,140.53088
11/16,140.75453
11/17,140.57692
11/18,140.41168
11/19,140.6952
11/20,140.71298
11/21,140.46016
11/22,140.37129
11/23,140.80101
11/24,140.8712
11/25,140.54576
11/26,140.59222
11/27,140.68272
11/28,140.82411
11/29,140.75626
11/30,140.56729
12/01,140.67485
12/02,140.63174
12/03,140.76534
12/04,140.75264
12/05,140.5823
12/06,140.87338
12/07,140.47986
12/08,140.3892
12/09,140.90126
12/10,140.79343
12/11,140.55952
12/12,140.43947
12/13,140.77657
12/14,140.79138
12/15,141.07042
12/16,140.7913
12/17,140.54623
12/18,140.4361
12/19,140.26418
12/20,141.21065
12/21,140.62541
12/22,140.73796
12/23,140.23549
12/24,140.22977
12/25,140.7775
12/26,140.33975
12/27,139.57251
12/28,139.79697
12/29,140.11581
12/30,140.4927
12/31,140.34688
