time,hdin
01/01,113.7074
01/02,113.90247
01/03,113.986786
01/04,113.49149
01/05,113.52228
01/06,113.287254
01/07,112.58692
01/08,112.43006
01/09,112.02461
01/10,111.31802
01/11,111.64515
01/12,111.73647
01/13,111.796165
01/14,111.9825
01/15,111.7319
01/16,111.058235
01/17,111.47334
01/18,111.43906
01/19,111.4145
01/20,110.9996
01/21,111.38726
01/22,111.97908
01/23,111.92055
01/24,111.882164
01/25,112.09427
01/26,112.142006
01/27,111.87256
01/28,111.894455
01/29,111.50203
01/30,111.03499
01/31,110.57405
02/01,110.00977
02/02,109.69838
02/03,109.30696
02/04,108.544106
02/05,108.29923
02/06,107.397224
02/07,107.628654
02/08,107.184875
02/09,106.17209
02/10,105.80679
02/11,105.709984
02/12,105.64383
02/13,105.53998
02/14,105.71227
02/15,105.8402
02/16,105.05918
02/17,105.13436
02/18,105.61343
02/19,106.00291
02/20,105.959465
02/21,105.41382
02/22,105.989914
02/23,106.42271
02/24,106.33921
02/25,106.42183
02/26,106.352806
02/27,106.21984
02/28,106.61103
02/29,105.22849
03/01,106.891525
03/02,106.77157
03/03,107.06125
03/04,106.50203
03/05,106.54592
03/06,106.72873
03/07,106.45663
03/08,106.46896
03/09,105.9482
03/10,105.90015
03/11,106.05894
03/12,106.34462
03/13,105.61285
03/14,105.57351
03/15,105.74659
03/16,104.57185
03/17,104.771164
03/18,104.92669
03/19,103.935524
03/20,103.744965
03/21,104.73247
03/22,104.07801
03/23,103.72181
03/24,103.378685
03/25,103.55806
03/26,103.19377
03/27,103.38179
03/28,103.740265
03/29,102.72131
03/30,102.220634
03/31,102.265015
04/01,101.7728
04/02,101.7837
04/03,102.09803
04/04,101.91418
04/05,101.29026
04/06,101.73113
04/07,101.26511
04/08,100.76701
04/09,100.70261
04/10,100.285255
04/11,100.11121
04/12,100.483246
04/13,100.62863
04/14,100.14165
04/15,100.85942
04/16,100.76861
04/17,100.37586
04/18,100.727516
04/19,100.74694
04/20,101.1524
04/21,102.08284
04/22,101.49616
04/23,101.55628
04/24,101.71665
04/25,101.096436
04/26,101.28163
04/27,101.71316
04/28,101.988106
04/29,101.225075
04/30,101.50074
05/01,101.4653
05/02,102.194244
05/03,101.658325
05/04,101.43711
05/05,101.25161
05/06,101.416565
05/07,101.40927
05/08,101.24253
05/09,101.72547
05/10,101.690895
05/11,101.517365
05/12,101.946106
05/13,102.75034
05/14,102.40641
05/15,102.34817
05/16,102.185455
05/17,102.70236
05/18,102.768745
05/19,103.02557
05/20,102.80517
05/21,103.36853
05/22,103.847694
05/23,105.3348
05/24,104.74066
05/25,105.14165
05/26,104.46583
05/27,105.053154
05/28,105.152985
05/29,105.82037
05/30,106.353836
05/31,106.6131
06/01,106.2273
06/02,106.50307
06/03,107.589554
06/04,107.98011
06/05,107.50588
06/06,107.31957
06/07,107.81037
06/08,107.948616
06/09,108.07412
06/10,108.395584
06/11,108.496346
06/12,108.32288
06/13,108.63276
06/14,108.94568
06/15,109.74676
06/16,109.76267
06/17,110.13215
06/18,110.39067
06/19,111.02099
06/20,111.26853
06/21,112.06255
06/22,112.31889
06/23,112.247
06/24,112.16562
06/25,113.19756
06/26,113.75449
06/27,113.64243
06/28,114.09981
06/29,113.77105
06/30,114.1428
07/01,115.09387
07/02,114.2698
07/03,114.910164
07/04,115.19748
07/05,115.782585
07/06,115.86326
07/07,116.603584
07/08,116.99755
07/09,117.29964
07/10,117.52219
07/11,117.56292
07/12,117.67818
07/13,117.20917
07/14,116.480515
07/15,116.901505
07/16,117.51289
07/17,117.96242
07/18,117.29996
07/19,117.48784
07/20,117.275085
07/21,119.081345
07/22,116.77104
07/23,116.942566
07/24,117.35947
07/25,117.49559
07/26,117.81456
07/27,116.97328
07/28,116.43541
07/29,116.55331
07/30,116.60231
07/31,117.08785
08/01,116.87789
08/02,117.48449
08/03,117.939255
08/04,118.06135
08/05,118.509315
08/06,119.08783
08/07,118.41597
08/08,119.27731
08/09,119.428696
08/10,119.36304
08/11,119.53754
08/12,118.73305
08/13,117.899216
08/14,118.78416
08/15,118.33573
08/16,118.04384
08/17,118.348526
08/18,118.4217
08/19,118.13876
08/20,118.46452
08/21,118.450676
08/22,117.76948
08/23,117.91391
08/24,118.00426
08/25,120.13247
08/26,119.20023
08/27,119.37444
08/28,119.26482
08/29,119.15279
08/30,118.15661
08/31,119.031494
09/01,118.77756
09/02,118.6347
09/03,119.01267
09/04,119.18378
09/05,119.89556
09/06,118.724556
09/07,118.08702
09/08,118.750015
09/09,118.05877
09/10,117.95852
09/11,118.482994
09/12,116.95634
09/13,116.75
09/14,117.06023
09/15,117.11061
09/16,117.07675
09/17,116.64042
09/18,116.14025
09/19,117.29167
09/20,117.64608
09/21,117.86704
09/22,118.00715
09/23,118.219055
09/24,118.69348
09/25,119.08354
09/26,119.17587
09/27,118.98295
09/28,118.53734
09/29,118.86807
09/30,118.61102
10/01,118.56359
10/02,118.614815
10/03,118.15727
10/04,118.08532
10/05,118.28905
10/06,118.97477
10/07,118.759254
