time,hdin
01/01,120.00433
01/02,119.95049
01/03,119.70309
01/04,119.31996
01/05,119.41307
01/06,119.80827
01/07,120.17073
01/08,120.28135
01/09,119.88256
01/10,120.63648
01/11,120.853676
01/12,120.74025
01/13,121.55039
01/14,121.4398
01/15,121.37364
01/16,122.141014
01/17,122.521034
01/18,122.84455
01/19,122.17961
01/20,122.38794
01/21,122.57566
01/22,122.66528
01/23,122.393005
01/24,121.85349
01/25,122.016396
01/26,121.63879
01/27,121.49475
01/28,121.45736
01/29,121.65475
01/30,121.24642
01/31,120.717705
02/01,120.695724
02/02,120.966805
02/03,120.165215
02/04,119.6594
02/05,120.10952
02/06,119.717
02/07,119.42956
02/08,119.07073
02/09,119.31214
02/10,119.28631
02/11,118.84318
02/12,118.4911
02/13,119.16874
02/14,119.19118
02/15,118.623085
02/16,118.2989
02/17,118.96837
02/18,118.30519
02/19,118.25311
02/20,119.26333
02/21,118.789604
02/22,118.111916
02/23,118.67631
02/24,119.109535
02/25,119.054855
02/26,118.84483
02/27,119.152756
02/28,119.71956
02/29,118.91915
03/01,119.80513
03/02,119.397095
03/03,118.87706
03/04,119.03558
03/05,118.797356
03/06,118.51957
03/07,118.80671
03/08,118.80836
03/09,118.00649
03/10,118.73036
03/11,118.04333
03/12,118.11969
03/13,118.16557
03/14,117.742256
03/15,117.45504
03/16,117.287315
03/17,117.17072
03/18,117.0781
03/19,116.655106
03/20,116.06383
03/21,116.37647
03/22,116.081505
03/23,115.75266
03/24,115.597595
03/25,115.72552
03/26,115.147026
03/27,114.96154
03/28,115.51015
03/29,115.39572
03/30,115.78588
03/31,114.957085
04/01,115.08524
04/02,115.08793
04/03,114.956276
04/04,114.60011
04/05,114.8334
04/06,114.877335
04/07,114.93843
04/08,114.72931
04/09,114.27903
04/10,114.31737
04/11,114.73338
04/12,114.40019
04/13,113.948105
04/14,114.43919
04/15,114.05106
04/16,113.752914
04/17,114.15568
04/18,114.03567
04/19,114.03567
04/20,113.516914
04/21,113.858444
04/22,114.396805
04/23,114.151024
04/24,113.70875
04/25,113.66289
04/26,113.01605
04/27,112.94696
04/28,113.519714
04/29,113.675735
04/30,113.40485
05/01,113.411545
05/02,113.48582
05/03,113.148415
05/04,113.519455
05/05,113.655235
05/06,113.34182
05/07,113.29094
05/08,113.55729
05/09,113.57354
05/10,113.27853
05/11,113.92438
05/12,114.08124
05/13,113.88129
05/14,113.61558
05/15,113.62213
05/16,113.02078
05/17,113.39145
05/18,113.0316
05/19,113.268845
05/20,113.206154
05/21,113.254135
05/22,112.67538
05/23,113.13077
05/24,113.25346
05/25,113.15567
05/26,113.12733
05/27,113.755615
05/28,112.848076
05/29,113.14273
05/30,113.55574
05/31,113.23786
06/01,113.22234
06/02,113.044624
06/03,112.76903
06/04,113.035904
06/05,112.9794
06/06,113.02222
06/07,113.2671
06/08,113.2045
06/09,113.406105
06/10,113.40511
06/11,113.271706
06/12,113.77911
06/13,113.57258
06/14,113.33408
06/15,113.87174
06/16,114.28643
06/17,113.96572
06/18,113.42006
06/19,113.87046
06/20,114.057816
06/21,114.182724
06/22,113.84462
06/23,114.09995
06/24,114.16088
06/25,114.04312
06/26,114.23152
06/27,114.28934
06/28,113.91446
06/29,113.71691
06/30,114.128006
07/01,113.98202
07/02,113.410614
07/03,114.3659
07/04,114.13434
07/05,113.7134
07/06,114.249504
07/07,114.381004
07/08,113.83738
07/09,113.69719
07/10,114.02019
07/11,113.95622
07/12,114.43371
07/13,114.81196
07/14,114.28936
07/15,113.90962
07/16,114.568016
07/17,114.21079
07/18,114.56914
07/19,114.41672
07/20,114.320465
07/21,114.56871
07/22,114.69091
07/23,114.73923
07/24,114.47287
07/25,114.54004
07/26,114.35813
07/27,115.316246
07/28,114.967636
07/29,114.58216
07/30,115.30015
07/31,115.488625
08/01,114.763405
08/02,115.00089
08/03,115.71639
08/04,115.146645
08/05,114.65777
08/06,115.593094
08/07,115.84422
08/08,115.721275
08/09,116.20751
08/10,115.73826
08/11,115.39232
08/12,115.86074
08/13,116.147255
08/14,115.55035
08/15,115.658875
08/16,115.79454
08/17,115.54605
08/18,115.458015
08/19,115.61014
08/20,115.89879
08/21,115.6837
08/22,115.00706
08/23,115.476295
