time,hdin
01/01,94.0537
01/02,93.87071
01/03,93.76279
01/04,93.730125
01/05,93.25071
01/06,93.64996
01/07,93.99922
01/08,94.17126
01/09,94.29892
01/10,93.53083
01/11,94.165146
01/12,94.23489
01/13,94.08521
01/14,94.43941
01/15,94.44943
01/16,94.8936
01/17,94.33334
01/18,94.90134
01/19,94.56077
01/20,93.73125
01/21,94.09647
01/22,93.70054
01/23,93.80966
01/24,94.18536
01/25,93.818665
01/26,93.29897
01/27,93.59121
01/28,93.40674
01/29,93.60037
01/30,93.35614
01/31,93.265945
02/01,93.31515
02/02,93.940216
02/03,94.36935
02/04,93.773094
02/05,94.09932
02/06,94.54954
02/07,94.90701
02/08,94.35137
02/09,94.02573
02/10,94.16767
02/11,94.24838
02/12,93.65932
02/13,93.348175
02/14,92.88491
02/15,93.028564
02/16,92.52007
02/17,92.360054
02/18,92.44364
02/19,92.772575
02/20,92.68047
02/21,92.53413
02/22,92.509415
02/23,92.35221
02/24,92.72822
02/25,92.63273
02/26,93.2068
02/27,93.40458
02/28,92.98094
02/29,95.37606
03/01,92.117714
03/02,91.732475
03/03,91.873116
03/04,91.94806
03/05,92.21856
03/06,92.79409
03/07,92.286995
03/08,91.689354
03/09,91.94336
03/10,92.18671
03/11,92.24811
03/12,92.30835
03/13,92.80086
03/14,92.839485
03/15,92.73562
03/16,92.65533
03/17,92.70771
03/18,93.27072
03/19,92.91144
03/20,93.15614
03/21,93.559425
03/22,93.157814
03/23,92.58753
03/24,93.0307
03/25,93.78623
03/26,93.977646
03/27,94.06735
03/28,94.11964
03/29,93.731544
03/30,93.620995
03/31,93.994995
04/01,93.513176
04/02,93.06462
04/03,93.60296
04/04,94.19976
04/05,93.81181
04/06,93.73337
04/07,93.62687
04/08,93.88963
04/09,94.04966
04/10,94.7348
04/11,95.13086
04/12,94.706245
04/13,95.0983
04/14,95.366325
04/15,95.1081
04/16,95.15987
04/17,95.97983
04/18,96.12396
04/19,95.82267
04/20,95.9768
04/21,96.08968
04/22,96.41038
04/23,96.07357
04/24,95.86138
04/25,96.19168
04/26,95.00714
04/27,95.162544
04/28,95.01928
04/29,96.03698
04/30,96.32401
05/01,96.10082
05/02,95.082
05/03,94.524826
05/04,94.67988
05/05,95.38899
05/06,94.937256
05/07,94.71133
05/08,94.43539
05/09,94.10298
05/10,93.94631
05/11,93.96511
05/12,94.23722
05/13,94.04999
05/14,94.15721
05/15,94.28698
05/16,94.703804
05/17,95.07638
05/18,95.08913
05/19,95.15315
05/20,94.93243
05/21,94.98778
05/22,95.4051
05/23,95.43413
05/24,94.966415
05/25,95.261086
05/26,95.12349
05/27,95.16287
05/28,94.36206
05/29,94.68748
05/30,95.21933
05/31,95.76339
06/01,95.543495
06/02,95.20479
06/03,94.47057
06/04,93.99636
06/05,93.86378
06/06,93.71704
06/07,93.78832
06/08,93.29676
06/09,93.44004
06/10,94.04477
06/11,94.13389
06/12,93.705055
06/13,94.07156
06/14,93.781204
06/15,94.55825
06/16,94.92956
06/17,94.62566
06/18,94.24529
06/19,94.399
06/20,94.804596
06/21,94.98062
06/22,94.99045
06/23,94.73491
06/24,94.27404
06/25,93.55515
06/26,93.54801
06/27,93.656395
06/28,93.91259
06/29,94.918755
06/30,94.764595
07/01,94.6462
07/02,94.12566
07/03,93.934654
07/04,93.68493
07/05,93.2364
07/06,93.074875
07/07,93.24951
07/08,93.11085
07/09,93.103264
07/10,91.99881
07/11,91.265625
07/12,91.1162
07/13,91.53849
07/14,91.982544
07/15,91.85899
07/16,92.11233
07/17,91.53972
07/18,91.42532
07/19,90.674324
07/20,90.05654
07/21,90.73677
07/22,90.80176
07/23,90.6485
07/24,90.61912
07/25,90.11243
07/26,89.75454
07/27,90.38743
07/28,89.67825
07/29,89.603096
07/30,89.79432
07/31,89.39908
08/01,88.953926
08/02,89.14643
08/03,88.90756
08/04,89.21597
08/05,90.02382
08/06,89.27703
08/07,89.014015
08/08,89.42746
08/09,89.6842
08/10,89.36655
08/11,89.945946
08/12,89.71851
08/13,89.83311
08/14,89.80154
08/15,89.308136
08/16,88.80596
08/17,87.99642
08/18,87.94004
08/19,88.245544
08/20,88.838486
08/21,88.96992
08/22,88.337135
08/23,88.19756
08/24,88.30398
08/25,88.911095
08/26,89.01412
08/27,89.06366
08/28,89.15446
08/29,88.7551
08/30,88.96569
08/31,88.94477
09/01,88.78704
09/02,88.36135
09/03,88.677666
09/04,89.23255
09/05,89.439415
09/06,89.14251
09/07,89.4009
09/08,89.36791
09/09,89.47495
09/10,89.47186
09/11,89.31028
09/12,89.666435
09/13,89.7096
09/14,89.62817
09/15,89.8162
09/16,89.356636
09/17,89.05419
09/18,89.13901
09/19,89.236305
09/20,90.08057
09/21,90.59428
09/22,90.98907
09/23,91.05749
09/24,91.71073
09/25,91.28781
09/26,91.76145
09/27,91.34382
09/28,91.00058
09/29,91.17267
09/30,91.07212
10/01,91.251076
10/02,91.707466
10/03,92.125725
10/04,91.79863
10/05,91.62454
10/06,91.56843
10/07,91.44424
10/08,91.86085
10/09,92.329796
10/10,92.25754
10/11,92.385284
10/12,92.414955
10/13,92.431404
10/14,92.24762
10/15,92.07218
10/16,91.932495
10/17,92.2034
10/18,93.18648
10/19,93.328514
10/20,92.70978
10/21,92.95812
10/22,92.486244
10/23,93.08249
10/24,93.01242
10/25,93.03729
10/26,93.396576
10/27,92.58407
10/28,92.495575
10/29,93.10726
10/30,92.653595
10/31,92.20547
11/01,93.034676
11/02,93.22886
11/03,93.117165
11/04,93.0452
11/05,93.43435
11/06,92.81456
11/07,93.152374
11/08,93.59597
11/09,93.79826
11/10,93.18287
11/11,93.52913
11/12,93.260445
11/13,94.010796
11/14,94.61982
11/15,94.007126
11/16,93.46873
11/17,93.60898
11/18,93.011604
11/19,93.33902
11/20,92.79774
11/21,93.13332
11/22,93.36405
11/23,93.33396
11/24,93.19746
11/25,92.30022
11/26,92.129906
11/27,92.44311
11/28,92.74853
11/29,93.49111
11/30,93.40681
12/01,93.804794
12/02,93.954796
12/03,93.5792
12/04,93.81215
12/05,93.847015
12/06,93.61635
12/07,93.63201
12/08,94.149796
12/09,93.81664
12/10,93.99403
12/11,93.83232
12/12,93.28613
12/13,93.02061
12/14,93.81899
12/15,94.54607
12/16,94.21416
12/17,94.61612
12/18,94.571175
12/19,94.28553
12/20,94.25422
12/21,93.968636
12/22,94.63833
12/23,95.18999
12/24,94.69656
12/25,94.39737
12/26,94.574425
12/27,93.90097
12/28,93.803314
12/29,94.25974
12/30,93.87747
12/31,93.8011
