time,hdin
01/01,126.94751
01/02,128.17764
01/03,128.16386
01/04,128.1824
01/05,128.61061
01/06,128.8221
01/07,128.79895
01/08,127.514534
01/09,127.41213
01/10,127.93868
01/11,128.0452
01/12,127.86232
01/13,127.721855
01/14,127.42565
01/15,126.40896
01/16,126.644485
01/17,127.28837
01/18,126.96306
01/19,126.53067
01/20,126.48256
01/21,125.64863
01/22,125.788216
01/23,125.96986
01/24,125.76086
01/25,126.3698
01/26,125.87929
01/27,125.50433
01/28,124.711426
01/29,125.43015
01/30,125.34634
01/31,125.65852
02/01,125.48088
02/02,125.08004
02/03,124.809265
02/04,124.493034
02/05,124.740456
02/06,124.94431
02/07,125.38627
02/08,124.49685
02/09,124.02562
02/10,124.14951
02/11,123.99092
02/12,124.088646
02/13,124.814674
02/14,124.42891
02/15,123.82295
02/16,123.87881
02/17,123.58047
02/18,124.14463
02/19,124.03796
02/20,124.18191
02/21,123.46954
02/22,122.96041
02/23,123.42718
02/24,123.39207
02/25,123.1796
02/26,123.401764
02/27,123.0187
02/28,122.59025
02/29,119.46313
03/01,123.16427
03/02,123.08162
03/03,123.52073
03/04,123.38389
03/05,123.41011
03/06,123.461136
03/07,123.37518
03/08,123.18447
03/09,123.321976
03/10,123.6386
03/11,123.69323
03/12,123.35842
03/13,123.47079
03/14,123.631256
03/15,123.84377
03/16,124.09515
03/17,124.15776
03/18,124.03318
03/19,124.146904
03/20,124.16761
03/21,123.73446
03/22,123.28151
03/23,123.34469
03/24,123.65822
03/25,123.45272
03/26,123.12986
03/27,123.053406
03/28,123.608536
03/29,124.33734
03/30,123.89884
03/31,122.97548
04/01,123.05265
04/02,123.43524
04/03,123.58091
04/04,123.461624
04/05,123.28888
04/06,122.849304
04/07,122.994675
04/08,122.99198
04/09,122.80914
04/10,122.93301
04/11,123.42843
04/12,122.59912
04/13,122.40501
04/14,122.615746
04/15,122.93555
04/16,122.72849
04/17,122.88688
04/18,122.78538
04/19,122.74197
04/20,122.61088
04/21,122.54968
04/22,123.0781
04/23,123.324905
04/24,122.986534
04/25,123.29171
04/26,123.49564
04/27,123.36003
04/28,123.66842
04/29,123.904076
04/30,123.61656
05/01,123.51137
05/02,123.02285
05/03,123.002464
05/04,122.99786
05/05,122.87484
05/06,123.43016
05/07,123.33096
05/08,123.45615
05/09,123.43812
05/10,123.037155
05/11,123.108376
05/12,123.33091
05/13,123.57001
05/14,123.16917
05/15,123.217926
05/16,123.33256
05/17,123.4785
05/18,123.83851
05/19,124.228806
05/20,124.50162
05/21,124.090996
05/22,123.96231
05/23,124.07722
05/24,123.63191
05/25,123.42375
05/26,123.83864
05/27,123.742935
05/28,124.39732
05/29,124.57524
05/30,125.37316
05/31,125.2654
06/01,125.21898
06/02,125.2094
06/03,125.12291
06/04,125.27868
06/05,125.317184
06/06,124.9718
06/07,125.031944
06/08,125.53404
06/09,125.10019
06/10,124.406624
06/11,124.45366
06/12,124.68032
06/13,124.61899
06/14,124.218376
06/15,124.40839
06/16,123.57
06/17,123.87663
06/18,123.88267
06/19,124.46001
06/20,124.21428
06/21,123.10839
06/22,122.97715
06/23,123.66278
06/24,124.190636
06/25,123.53955
06/26,123.192444
06/27,123.26083
06/28,123.343704
06/29,123.206825
06/30,123.09379
07/01,123.23111
07/02,123.31642
07/03,123.82107
07/04,123.30806
07/05,123.74888
07/06,124.014465
07/07,123.94556
07/08,124.99436
07/09,125.01327
07/10,124.18877
07/11,124.63756
07/12,124.34202
07/13,125.11814
07/14,125.72339
07/15,125.00787
07/16,124.21524
07/17,124.60176
07/18,124.95801
07/19,124.788216
07/20,124.32773
07/21,124.333694
07/22,123.54999
07/23,123.61319
07/24,123.72363
07/25,124.37891
07/26,123.71452
07/27,123.63262
07/28,123.37681
07/29,124.024506
07/30,123.44721
07/31,123.08875
08/01,122.83385
08/02,123.08233
08/03,123.45526
08/04,123.2092
08/05,123.05683
08/06,123.33061
08/07,123.96147
08/08,123.81441
08/09,123.74404
08/10,123.48415
08/11,124.04112
08/12,124.4647
08/13,125.16168
08/14,124.78698
08/15,124.67344
08/16,124.77482
08/17,124.71549
08/18,124.73945
08/19,124.76916
08/20,124.97701
08/21,124.454636
08/22,124.46484
08/23,124.949104
08/24,125.303276
08/25,124.84294
08/26,124.36695
08/27,125.20103
08/28,125.382195
08/29,125.54363
08/30,124.47818
