time,hdin
01/01,133.68207
01/02,133.09625
01/03,133.24522
01/04,133.87279
01/05,133.40659
01/06,133.55739
01/07,133.16733
01/08,132.8888
01/09,133.12859
01/10,132.79832
01/11,132.50839
01/12,132.34668
01/13,132.91663
01/14,132.51913
01/15,132.71312
01/16,132.58858
01/17,132.56525
01/18,131.87167
01/19,132.28462
01/20,132.48766
01/21,132.29861
01/22,132.26868
01/23,131.97346
01/24,133.5596
01/25,133.0753
01/26,134.0441
01/27,133.86462
01/28,133.79788
01/29,134.05911
01/30,134.29266
01/31,133.79016
02/01,133.79097
02/02,135.37122
02/03,134.8544
02/04,134.83556
02/05,134.38776
02/06,134.79381
02/07,134.43935
02/08,134.3681
02/09,134.18419
02/10,134.43733
02/11,134.11778
02/12,133.98631
02/13,134.14265
02/14,133.82231
02/15,133.25609
02/16,133.72435
02/17,133.94487
02/18,134.19296
02/19,133.6269
02/20,133.4287
02/21,133.81233
02/22,134.54723
02/23,133.82039
02/24,134.0931
02/25,133.95674
02/26,133.67036
02/27,133.77542
02/28,133.95404
02/29,130.49104
03/01,133.07602
03/02,133.76682
03/03,133.50949
03/04,133.13902
03/05,133.27847
03/06,133.29633
03/07,133.0786
03/08,133.30487
03/09,133.67361
03/10,133.05888
03/11,133.15791
03/12,133.42517
03/13,132.61462
03/14,131.99779
03/15,131.85605
03/16,132.03415
03/17,132.34413
03/18,132.55542
03/19,132.30609
03/20,131.91846
03/21,132.41347
03/22,131.91505
03/23,131.97815
03/24,132.4331
03/25,132.5808
03/26,132.17375
03/27,132.26813
03/28,132.79237
03/29,132.05779
03/30,132.05713
03/31,132.11482
04/01,132.3625
04/02,132.15544
04/03,131.71585
04/04,131.11792
04/05,131.058
04/06,131.145
04/07,130.91539
04/08,130.8971
04/09,130.8787
04/10,131.05711
04/11,131.13155
04/12,130.90724
04/13,130.76587
04/14,130.38333
04/15,130.27048
04/16,129.98885
04/17,129.83292
04/18,130.89088
04/19,130.66031
04/20,130.75719
04/21,131.26292
04/22,131.16948
04/23,130.45447
04/24,129.86642
04/25,130.0479
04/26,129.61427
04/27,129.8462
04/28,130.09583
04/29,129.95839
04/30,129.54562
05/01,129.4453
05/02,129.74121
05/03,129.55687
05/04,129.42542
05/05,129.38281
05/06,128.85156
05/07,128.3706
05/08,128.61485
05/09,128.01721
05/10,128.00499
05/11,127.95288
05/12,127.223206
05/13,126.56851
05/14,126.2288
05/15,126.095406
05/16,126.104416
05/17,126.328186
05/18,126.33104
05/19,125.66171
05/20,125.45782
05/21,125.509186
05/22,124.8467
05/23,125.25385
05/24,125.22863
05/25,124.86991
05/26,124.43696
05/27,124.69297
05/28,124.16861
05/29,123.77062
05/30,123.554276
05/31,123.90152
06/01,124.14756
06/02,123.606995
06/03,123.58888
06/04,123.47174
06/05,123.91132
06/06,123.42867
06/07,123.44071
06/08,123.443
06/09,123.87972
06/10,123.777885
06/11,123.486046
06/12,123.67894
06/13,123.64858
06/14,123.648384
06/15,123.743576
06/16,123.98167
06/17,123.68029
06/18,123.608734
06/19,123.56751
06/20,123.2881
06/21,123.36721
06/22,123.45784
06/23,123.17667
06/24,123.14181
06/25,123.6995
06/26,123.34409
06/27,123.09078
06/28,122.94753
06/29,122.419525
06/30,122.439865
07/01,122.208626
07/02,121.351616
07/03,121.71727
07/04,121.89398
07/05,121.96672
07/06,121.893616
07/07,121.90039
07/08,121.77098
07/09,121.74805
07/10,121.42965
07/11,121.3913
07/12,121.08347
07/13,120.65749
07/14,121.250336
07/15,121.30972
07/16,120.59487
07/17,120.66523
07/18,120.977295
07/19,121.22146
07/20,121.35325
07/21,121.27084
07/22,121.73319
07/23,121.73133
07/24,121.01271
07/25,121.51251
07/26,122.6197
07/27,122.48301
07/28,122.63803
07/29,123.07266
07/30,123.176544
07/31,123.6503
08/01,123.74534
08/02,124.3689
08/03,125.04766
08/04,125.46687
08/05,125.51487
08/06,125.85002
08/07,125.96822
08/08,125.9976
08/09,126.1532
08/10,126.055046
08/11,126.81845
08/12,126.617485
08/13,126.67241
08/14,126.2217
08/15,126.516945
08/16,126.7222
08/17,126.85872
08/18,127.501175
08/19,127.58252
08/20,127.983
08/21,128.4163
08/22,128.09875
08/23,127.7078
08/24,127.82668
08/25,128.69766
08/26,128.68105
08/27,128.82904
08/28,129.17575
08/29,129.26884
08/30,129.12787
08/31,129.81181
09/01,130.12683
09/02,130.03325
09/03,130.58191
09/04,131.02432
09/05,131.17036
09/06,131.39218
09/07,131.92192
09/08,131.98668
09/09,132.9403
09/10,133.38281
09/11,133.5979
09/12,133.81163
09/13,134.11072
09/14,134.27722
09/15,134.82191
09/16,135.0141
09/17,135.59029
09/18,135.72186
09/19,135.70145
09/20,135.92384
09/21,136.19958
09/22,136.1637
09/23,136.0107
09/24,135.92163
09/25,136.35149
09/26,136.21541
09/27,136.19495
09/28,136.32594
09/29,136.2613
09/30,136.27711
10/01,136.21037
10/02,136.90904
10/03,136.47308
10/04,136.67406
10/05,136.81648
10/06,136.41548
10/07,136.22148
10/08,136.1006
10/09,136.50615
10/10,135.8067
10/11,135.85762
10/12,135.80896
10/13,135.26385
10/14,135.29274
10/15,135.25496
10/16,134.96724
10/17,135.00679
10/18,135.50534
10/19,135.15173
10/20,134.5313
10/21,134.52696
10/22,135.04807
10/23,134.72957
10/24,134.93622
10/25,135.36621
10/26,136.04578
10/27,136.25569
10/28,136.56398
10/29,135.7962
10/30,135.76134
10/31,135.95189
11/01,135.82362
11/02,135.82532
11/03,135.88495
11/04,136.35983
11/05,136.46704
11/06,135.33684
11/07,135.4879
11/08,135.24223
11/09,134.62383
11/10,134.29669
11/11,134.37254
11/12,133.9977
11/13,133.66414
11/14,133.92818
11/15,133.21378
