time,hdin
01/01,122.21989
01/02,122.17179
01/03,122.430664
01/04,122.32989
01/05,121.646065
01/06,121.47092
01/07,120.99743
01/08,120.82876
01/09,120.53795
01/10,121.2749
01/11,121.54582
01/12,121.12742
01/13,121.46411
01/14,122.03763
01/15,123.183
01/16,122.8926
01/17,122.496086
01/18,122.614204
01/19,123.197624
01/20,121.79377
01/21,121.81262
01/22,123.27692
01/23,124.23769
01/24,122.738655
01/25,122.090385
01/26,122.4013
01/27,123.03588
01/28,122.01754
01/29,121.875435
01/30,121.09133
01/31,121.23217
02/01,120.57791
02/02,120.65778
02/03,119.711494
02/04,119.22878
02/05,118.82895
02/06,117.97402
02/07,117.87164
02/08,117.20041
02/09,116.36368
02/10,115.950485
02/11,115.45783
02/12,114.7997
02/13,114.52832
02/14,114.63761
02/15,114.43672
02/16,113.66873
02/17,113.873695
02/18,114.033394
02/19,114.21769
02/20,113.655136
02/21,113.72944
02/22,114.21257
02/23,113.75337
02/24,113.87656
02/25,114.42673
02/26,114.10971
02/27,114.1811
02/28,114.05607
02/29,109.048515
03/01,113.96129
03/02,113.56655
03/03,113.903694
03/04,113.31279
03/05,113.71436
03/06,113.49586
03/07,113.05643
03/08,112.759895
03/09,112.55703
03/10,112.50855
03/11,112.76219
03/12,112.104034
03/13,112.27079
03/14,112.15487
03/15,111.60645
03/16,111.454315
03/17,112.31698
03/18,111.63023
03/19,111.14134
03/20,110.96563
03/21,111.48459
03/22,111.430405
03/23,111.01827
03/24,110.59332
03/25,111.60419
03/26,110.898544
03/27,110.785736
03/28,110.78464
03/29,110.66002
03/30,110.401566
03/31,110.58935
04/01,110.24398
04/02,109.31953
04/03,109.735855
04/04,109.83435
04/05,109.17876
04/06,108.909874
04/07,108.7459
04/08,108.01543
04/09,107.97701
04/10,107.95659
04/11,107.93319
04/12,107.575386
04/13,107.03028
04/14,106.88449
04/15,106.69674
04/16,106.58688
04/17,106.64596
04/18,106.104
04/19,106.04436
04/20,105.84362
04/21,105.76021
04/22,105.98976
04/23,105.9866
04/24,106.27645
04/25,106.19594
04/26,105.78834
04/27,105.82467
04/28,106.15615
04/29,105.89091
04/30,105.93661
05/01,106.42188
05/02,106.50958
05/03,106.49308
05/04,106.61339
05/05,106.70789
05/06,107.189
05/07,107.50892
05/08,107.286
05/09,106.76519
05/10,106.848885
05/11,106.240486
05/12,106.49019
05/13,106.23143
05/14,106.38851
05/15,106.57614
05/16,106.256935
05/17,105.926865
05/18,106.15457
05/19,106.19087
05/20,106.75635
05/21,106.42235
05/22,105.786514
05/23,106.33681
05/24,106.34253
05/25,105.77534
05/26,105.7368
05/27,105.915184
05/28,106.46558
05/29,106.752045
05/30,106.41603
05/31,107.09562
06/01,107.038536
06/02,107.6443
06/03,108.20905
06/04,108.08898
06/05,107.456726
06/06,107.88312
06/07,107.71829
06/08,108.529205
06/09,109.07776
06/10,109.58473
06/11,109.332146
06/12,109.403755
06/13,110.58923
06/14,110.81722
06/15,110.573616
06/16,111.30053
06/17,111.71728
06/18,111.64028
06/19,111.39868
06/20,111.35758
06/21,111.365654
06/22,111.795105
06/23,112.04734
06/24,111.92374
06/25,111.450714
06/26,111.89795
06/27,111.92961
06/28,112.5068
06/29,113.56276
06/30,113.18754
07/01,113.69006
07/02,113.674576
07/03,115.027054
07/04,115.35771
07/05,114.89057
07/06,115.74886
07/07,115.91858
07/08,116.97382
07/09,117.43208
07/10,117.569145
07/11,117.66557
07/12,117.91131
07/13,118.48771
07/14,119.10731
07/15,118.89179
07/16,118.7677
07/17,119.24366
07/18,119.204285
07/19,119.69377
07/20,121.0001
07/21,120.74281
07/22,120.74124
07/23,121.60899
07/24,121.92789
07/25,122.075645
07/26,122.49452
07/27,122.64289
07/28,122.45221
07/29,122.723625
07/30,123.02151
07/31,122.97242
08/01,122.94458
08/02,123.33197
08/03,123.46619
08/04,123.643036
08/05,123.56967
08/06,122.999725
08/07,122.65414
08/08,122.42742
08/09,123.85078
08/10,124.01289
08/11,123.335014
08/12,123.10448
08/13,123.820206
08/14,123.79267
08/15,123.82606
08/16,123.7313
08/17,124.43222
08/18,124.246346
08/19,124.28515
08/20,124.597404
08/21,124.73603
08/22,123.81395
08/23,124.01216
08/24,124.364876
08/25,123.89515
08/26,123.21972
08/27,122.950554
08/28,123.404655
08/29,123.0129
08/30,123.81053
08/31,123.61716
09/01,123.40912
09/02,123.69252
09/03,123.60399
09/04,123.19083
09/05,123.271805
09/06,123.8733
09/07,123.556854
09/08,123.46419
09/09,123.07883
09/10,123.82612
09/11,123.50456
09/12,123.775116
09/13,123.937775
09/14,124.05776
09/15,123.40295
09/16,123.53944
09/17,123.928276
09/18,124.16682
09/19,124.78336
09/20,124.86309
09/21,125.13886
09/22,124.598656
09/23,125.29413
09/24,124.9544
09/25,124.88711
09/26,124.94008
09/27,125.69548
09/28,125.27794
09/29,124.25077
09/30,124.89823
10/01,125.39031
10/02,125.56602
10/03,126.62888
10/04,126.59936
10/05,126.30078
10/06,126.33908
10/07,126.9668
10/08,126.686195
10/09,126.96151
10/10,126.02755
10/11,124.97078
10/12,124.70226
10/13,124.271484
10/14,124.05937
10/15,123.73288
10/16,122.85351
10/17,123.057945
10/18,123.468475
10/19,122.70739
10/20,122.12648
10/21,122.23063
10/22,123.14846
10/23,123.75714
10/24,124.12487
10/25,124.69231
10/26,124.18583
10/27,124.51613
10/28,126.350746
10/29,127.32402
10/30,127.14716
10/31,126.75446
11/01,126.97396
11/02,127.77714
11/03,127.80009
11/04,128.50356
11/05,129.30426
11/06,128.90807
11/07,130.00645
11/08,129.32709
11/09,128.24959
11/10,128.53313
11/11,129.11415
11/12,128.27274
11/13,127.03341
11/14,127.35303
11/15,125.94479
11/16,125.096146
11/17,124.92949
11/18,125.19371
11/19,123.99209
11/20,123.1361
11/21,123.88912
11/22,123.845024
11/23,123.35469
11/24,123.67652
11/25,124.53403
11/26,124.05982
11/27,123.73599
11/28,124.28544
11/29,124.44521
11/30,124.734024
12/01,125.37945
12/02,125.395134
12/03,124.261635
12/04,124.60152
12/05,125.81828
12/06,126.02575
12/07,126.753075
12/08,126.85407
12/09,127.09451
12/10,126.91528
12/11,127.463196
12/12,127.498505
12/13,126.69367
12/14,126.59863
12/15,127.45267
12/16,127.31018
12/17,126.412285
12/18,125.95755
12/19,126.05776
12/20,125.345955
12/21,124.76382
12/22,124.57501
12/23,123.726814
12/24,123.74065
12/25,123.020355
12/26,122.4964
12/27,122.24424
12/28,122.32702
12/29,121.38692
12/30,121.95871
12/31,121.478294
