time,hdin
01/01,99.14472
01/02,99.5543
01/03,99.53743
01/04,98.81182
01/05,98.92173
01/06,99.28214
01/07,98.85807
01/08,100.00108
01/09,99.97542
01/10,99.71288
01/11,100.0667
01/12,99.52195
01/13,99.46016
01/14,98.94072
01/15,98.61731
01/16,99.11064
01/17,99.47913
01/18,100.002785
01/19,99.35218
01/20,99.309235
01/21,99.56606
01/22,99.56786
01/23,99.727684
01/24,99.34013
01/25,98.637184
01/26,98.6767
01/27,99.16592
01/28,98.805084
01/29,99.17065
01/30,99.85456
01/31,99.36033
02/01,99.10197
02/02,98.583984
02/03,98.61575
02/04,98.112785
02/05,98.34834
02/06,98.24842
02/07,98.26928
02/08,97.79782
02/09,97.416435
02/10,97.144585
02/11,97.28613
02/12,96.99668
02/13,97.17049
02/14,97.566826
02/15,97.4294
02/16,98.181244
02/17,97.45493
02/18,96.84617
02/19,97.38669
02/20,97.1417
02/21,97.222626
02/22,96.976425
02/23,97.28159
02/24,97.026535
02/25,97.180336
02/26,97.38949
02/27,97.61838
02/28,97.09651
02/29,97.014786
03/01,96.58848
03/02,96.565575
03/03,97.047714
03/04,97.07368
03/05,96.76178
03/06,97.00458
03/07,96.98945
03/08,97.36983
03/09,97.5736
03/10,97.16995
03/11,96.75157
03/12,97.04327
03/13,97.05724
03/14,96.92637
03/15,97.06849
03/16,97.15448
03/17,96.5887
03/18,97.28056
03/19,97.4764
03/20,97.71311
03/21,97.294304
03/22,97.353485
03/23,97.92811
03/24,97.13607
03/25,97.32183
03/26,97.482185
03/27,97.727455
03/28,97.269615
03/29,97.35029
03/30,98.21427
03/31,98.038864
04/01,97.499054
04/02,97.86434
04/03,98.214676
04/04,98.687256
04/05,98.49366
04/06,98.550705
04/07,98.39603
04/08,98.427376
04/09,98.871155
04/10,98.74495
04/11,98.63045
04/12,99.01297
04/13,98.56279
04/14,98.875725
04/15,99.23698
04/16,98.72903
04/17,98.39052
04/18,98.374
04/19,98.44197
04/20,98.49819
04/21,98.32124
04/22,98.358536
04/23,97.75657
04/24,97.80189
04/25,97.946144
04/26,98.19456
04/27,98.48529
04/28,97.40938
04/29,97.39719
04/30,97.847275
05/01,97.772484
05/02,97.041145
05/03,97.02772
05/04,96.76289
05/05,96.920944
05/06,96.803246
05/07,97.03635
05/08,96.92581
05/09,96.715775
05/10,96.50277
05/11,96.74488
05/12,96.6471
05/13,96.05664
05/14,96.20582
05/15,96.13764
05/16,96.50576
05/17,96.62139
05/18,97.14446
05/19,96.779396
05/20,96.70293
05/21,97.113304
05/22,96.60902
05/23,96.56678
05/24,96.62961
05/25,96.66379
05/26,97.10157
05/27,97.202805
05/28,97.53326
05/29,97.23095
05/30,97.87661
05/31,97.4256
06/01,97.93226
06/02,98.4637
06/03,98.533005
06/04,98.182816
06/05,98.374374
06/06,99.20369
06/07,99.20061
06/08,98.91723
06/09,98.57029
06/10,97.93297
06/11,98.82921
06/12,98.71487
06/13,99.027725
06/14,99.24542
06/15,99.197205
06/16,99.42755
06/17,99.4454
06/18,98.66522
06/19,98.84077
06/20,98.53569
06/21,98.39903
06/22,98.5721
06/23,98.788376
06/24,98.15441
06/25,97.746315
06/26,97.33684
06/27,97.41041
06/28,98.20747
06/29,97.60796
06/30,97.00428
07/01,97.136154
07/02,97.28291
07/03,97.16656
07/04,97.767006
07/05,97.52658
07/06,97.39551
07/07,97.64644
07/08,97.34499
07/09,97.01258
07/10,96.839165
07/11,96.8294
07/12,96.8397
07/13,97.204865
07/14,96.85793
07/15,97.42237
07/16,97.28851
07/17,97.73489
07/18,97.61485
07/19,97.18939
07/20,97.235
07/21,97.206406
07/22,97.29299
07/23,96.4643
07/24,96.59184
07/25,96.84114
07/26,97.18076
07/27,96.4011
07/28,96.8128
07/29,97.36876
07/30,97.01956
07/31,96.68628
08/01,96.63743
08/02,96.18836
08/03,95.9192
08/04,95.0718
08/05,94.6747
08/06,95.28306
