time,hdin
01/01,113.206566
01/02,113.26519
01/03,113.450806
01/04,113.54219
01/05,113.470436
01/06,113.261696
01/07,112.87825
01/08,113.21569
01/09,113.16424
01/10,113.09685
01/11,112.850464
01/12,112.666824
01/13,112.78222
01/14,112.92907
01/15,113.016914
01/16,112.73868
01/17,112.34753
01/18,112.58003
01/19,112.678856
01/20,112.96408
01/21,112.54355
01/22,112.69307
01/23,112.83497
01/24,113.143776
01/25,112.80835
01/26,112.39655
01/27,112.72158
01/28,112.93681
01/29,112.77246
01/30,112.86724
01/31,112.70164
02/01,112.99639
02/02,112.524635
02/03,112.726326
02/04,113.14969
02/05,112.601105
02/06,112.77972
02/07,113.0702
02/08,113.45319
02/09,113.3248
02/10,113.60688
02/11,113.343414
02/12,113.97405
02/13,114.1833
02/14,114.156906
02/15,114.39167
02/16,114.74343
02/17,114.79023
02/18,115.04707
02/19,115.05706
02/20,115.32522
02/21,115.43702
02/22,115.91277
02/23,115.97388
02/24,115.83918
02/25,116.0489
02/26,115.99838
02/27,116.49969
02/28,116.36945
02/29,119.12624
03/01,116.09901
03/02,116.21652
03/03,116.46868
03/04,116.66053
03/05,116.28944
03/06,116.258064
03/07,116.6614
03/08,116.98848
03/09,116.49548
03/10,116.64765
03/11,117.22424
03/12,116.60983
03/13,116.65396
03/14,116.68983
03/15,116.82423
03/16,116.536224
03/17,116.71826
03/18,116.8835
03/19,117.29627
03/20,117.005684
03/21,117.235565
03/22,117.35144
03/23,117.78863
03/24,117.890755
03/25,118.09941
03/26,118.28103
03/27,118.12171
03/28,118.4499
03/29,118.23742
03/30,118.27286
03/31,118.55017
04/01,118.42947
04/02,118.16472
04/03,118.48111
04/04,118.58237
04/05,118.51628
04/06,118.730736
04/07,118.71513
04/08,118.74586
04/09,118.44258
04/10,118.52589
04/11,118.28235
04/12,118.516136
04/13,118.014626
04/14,118.04832
04/15,118.081345
04/16,118.10174
04/17,117.86459
04/18,117.54582
04/19,117.53801
04/20,117.49941
04/21,117.50222
04/22,117.22361
04/23,117.28084
04/24,117.18459
04/25,117.14316
04/26,117.07229
04/27,117.222115
04/28,117.2674
04/29,116.9196
04/30,117.05547
05/01,117.06613
05/02,117.08791
05/03,116.949165
05/04,117.221725
05/05,116.97864
05/06,117.27161
05/07,117.04217
05/08,117.38754
05/09,117.28487
05/10,117.11083
05/11,117.22885
05/12,117.44872
05/13,117.29858
05/14,117.157005
05/15,117.42166
05/16,117.38382
05/17,117.39734
05/18,117.40872
05/19,117.22745
05/20,117.31941
05/21,117.28484
05/22,117.36682
05/23,117.64367
05/24,117.48755
05/25,117.40911
05/26,117.61926
05/27,117.55122
05/28,117.441185
05/29,117.32109
05/30,117.515114
05/31,117.38913
06/01,117.12055
06/02,117.4887
06/03,117.0221
06/04,116.65598
06/05,116.86744
06/06,116.57779
06/07,116.50381
06/08,116.285126
06/09,116.30925
06/10,116.09714
06/11,116.15242
06/12,116.17695
06/13,115.867805
06/14,115.8406
06/15,116.00766
06/16,115.595634
06/17,115.79361
06/18,115.49169
06/19,115.61284
06/20,115.42364
06/21,115.361404
06/22,115.441185
06/23,115.14229
06/24,114.97022
06/25,114.64361
06/26,114.675
06/27,114.44797
06/28,114.208015
06/29,114.30322
06/30,114.11641
07/01,114.13713
07/02,113.74039
07/03,113.85286
07/04,113.69174
07/05,113.54778
07/06,113.689064
07/07,113.50906
07/08,113.114426
07/09,113.5615
07/10,113.23315
07/11,113.03631
07/12,113.27486
07/13,113.37569
07/14,112.81066
07/15,112.91128
07/16,113.07241
07/17,112.858406
07/18,112.89268
07/19,112.679596
07/20,112.63457
07/21,112.56516
07/22,112.43032
07/23,112.16465
07/24,112.2355
07/25,112.23071
07/26,112.35041
07/27,112.122505
07/28,112.04859
07/29,112.188965
07/30,112.15612
07/31,111.81164
08/01,112.28071
08/02,112.31758
08/03,112.05552
08/04,111.91167
08/05,112.01557
08/06,112.24072
08/07,111.92519
08/08,112.08859
08/09,112.007256
08/10,112.25781
08/11,112.245316
08/12,112.12673
08/13,112.2021
08/14,112.19861
08/15,112.45013
08/16,112.41325
08/17,112.926155
08/18,112.500435
08/19,112.6717
08/20,113.20121
08/21,113.47303
08/22,113.529076
08/23,113.156815
08/24,113.13607
08/25,113.42317
08/26,114.48339
08/27,114.68198
08/28,114.59841
08/29,114.68863
08/30,115.01238
08/31,114.969604
09/01,114.86074
09/02,115.22994
09/03,115.23666
09/04,115.37855
09/05,116.01388
09/06,116.321465
09/07,116.18384
09/08,116.33733
09/09,116.07669
09/10,116.27933
09/11,116.43292
09/12,116.37954
09/13,116.85253
09/14,116.857506
09/15,116.435814
09/16,116.4436
09/17,116.31957
09/18,116.228836
09/19,116.433655
09/20,116.15141
09/21,115.28731
09/22,115.175835
09/23,115.3931
09/24,115.37832
09/25,115.280334
09/26,114.89618
09/27,114.83572
09/28,114.3703
09/29,113.82611
09/30,114.607414
10/01,114.41208
10/02,113.991646
10/03,113.51084
10/04,113.95002
10/05,113.86013
10/06,113.76887
10/07,113.8572
10/08,114.05566
10/09,113.94816
10/10,114.011375
10/11,114.08318
10/12,113.93596
10/13,113.99495
10/14,114.09668
10/15,114.03805
10/16,114.29997
10/17,114.14979
10/18,114.30982
10/19,113.3411
10/20,113.87686
10/21,114.27093
10/22,114.05828
10/23,113.92142
10/24,114.18261
10/25,113.94588
10/26,113.685
10/27,113.53117
10/28,113.31937
10/29,113.120186
10/30,113.36631
10/31,113.52953
11/01,113.60274
11/02,113.77591
11/03,113.561516
11/04,113.59205
11/05,112.919014
11/06,112.89338
11/07,113.101974
11/08,112.93253
11/09,112.8801
11/10,112.98351
11/11,112.6244
11/12,112.71007
11/13,112.89538
11/14,113.57844
11/15,113.199425
11/16,112.92783
11/17,113.11303
11/18,113.463036
11/19,113.94131
11/20,113.91311
11/21,113.490746
11/22,113.72064
11/23,113.958954
11/24,113.5914
11/25,113.767395
11/26,115.207664
11/27,114.7379
11/28,114.62858
11/29,114.87606
11/30,114.807556
12/01,114.39122
12/02,114.31584
12/03,114.19689
12/04,113.42132
12/05,112.37047
12/06,112.22521
12/07,112.451904
12/08,112.43992
12/09,113.16448
12/10,113.28236
12/11,113.951
12/12,114.26245
12/13,112.78457
12/14,112.38772
12/15,112.89711
12/16,113.0663
12/17,113.02569
12/18,113.08586
12/19,113.52216
12/20,113.32945
12/21,113.30784
12/22,113.53862
12/23,112.841995
12/24,112.8839
12/25,112.645775
12/26,112.996605
12/27,112.8163
12/28,113.1485
12/29,113.078964
12/30,113.64195
12/31,113.73222
