time,hdin
09/10,130.57573
09/11,130.75151
09/12,130.52144
09/13,131.19481
09/14,131.14664
09/15,130.52351
09/16,130.42711
09/17,130.31096
09/18,130.53012
09/19,130.41147
09/20,130.45366
09/21,129.71361
09/22,129.67984
09/23,129.5656
09/24,129.48056
09/25,129.12617
09/26,129.2075
09/27,128.56363
09/28,127.71235
09/29,127.73681
09/30,128.0147
10/01,128.16815
10/02,128.23183
10/03,127.99576
10/04,127.91604
10/05,128.3593
10/06,128.26881
10/07,128.62459
10/08,129.2098
10/09,129.41516
10/10,129.08163
10/11,129.22696
10/12,129.2149
10/13,129.30443
10/14,129.35669
10/15,130.0222
10/16,130.11511
10/17,130.54738
10/18,130.43169
10/19,130.42416
10/20,131.23204
10/21,131.15858
10/22,130.9008
10/23,130.92213
10/24,131.04445
10/25,130.6492
10/26,131.1308
10/27,131.28104
10/28,130.3865
10/29,130.50941
10/30,130.50604
10/31,130.39621
11/01,130.85994
11/02,131.20152
11/03,130.53027
11/04,131.25581
11/05,131.06042
11/06,130.75365
11/07,130.66606
11/08,130.44221
11/09,130.46135
11/10,130.43634
11/11,130.82843
11/12,130.76207
11/13,130.74503
11/14,130.28151
11/15,130.5725
11/16,130.44138
11/17,130.00304
11/18,129.66783
11/19,129.87811
11/20,129.6891
11/21,129.51254
11/22,129.67926
11/23,128.91446
11/24,128.43477
11/25,128.19473
11/26,127.91306
11/27,127.551216
11/28,127.03687
11/29,126.939964
11/30,127.20753
12/01,126.91731
12/02,126.76608
12/03,126.63205
12/04,126.94635
12/05,127.304955
12/06,127.679054
12/07,128.05318
12/08,127.83046
12/09,127.60302
12/10,127.8387
12/11,127.954315
12/12,127.539116
12/13,127.30067
12/14,127.8971
12/15,127.66903
12/16,127.72652
12/17,127.24675
12/18,127.27048
12/19,126.44741
12/20,125.812164
12/21,125.67249
12/22,125.23935
12/23,125.21239
12/24,125.423096
12/25,125.15331
12/26,125.41514
12/27,125.96279
12/28,125.87115
12/29,126.177444
12/30,125.89312
12/31,125.47124
