time,hdin
01/01,147.08615
01/02,146.85384
01/03,146.7536
01/04,146.75491
01/05,147.11317
01/06,146.5636
01/07,146.59557
01/08,146.99333
01/09,147.12581
01/10,147.13303
01/11,146.82874
01/12,147.10143
01/13,147.0589
01/14,147.46494
01/15,147.67148
01/16,147.46794
01/17,147.66048
01/18,147.85515
01/19,147.93208
01/20,148.00348
01/21,147.7991
01/22,147.83894
01/23,147.6873
01/24,147.63663
01/25,147.86575
01/26,147.57503
01/27,147.44022
01/28,147.99768
01/29,147.67319
01/30,147.74863
01/31,147.77016
02/01,147.57982
02/02,148.04991
02/03,147.9772
02/04,147.95517
02/05,147.85382
02/06,148.40756
02/07,148.3658
02/08,148.13617
02/09,148.32115
02/10,148.41689
02/11,148.13802
02/12,148.0471
02/13,148.06035
02/14,147.99203
02/15,147.9803
02/16,147.48325
02/17,147.376
02/18,147.59778
02/19,147.20975
02/20,147.49258
02/21,147.71956
02/22,147.7871
02/23,148.0419
02/24,148.176
02/25,148.44258
02/26,148.12248
02/27,147.97815
02/28,148.12749
02/29,151.65991
03/01,147.98358
03/02,147.92484
03/03,148.06691
03/04,148.47812
03/05,148.36517
03/06,148.63647
03/07,148.9564
03/08,148.34027
03/09,148.89104
03/10,149.01662
03/11,149.04602
03/12,149.59511
03/13,149.46588
03/14,149.44757
03/15,149.80844
03/16,149.74385
03/17,150.23923
03/18,150.38846
03/19,150.60162
03/20,150.56918
03/21,150.85593
03/22,150.47116
03/23,150.21301
03/24,150.66745
03/25,150.36887
03/26,150.04987
03/27,149.51334
03/28,149.535
03/29,149.57196
03/30,149.06479
03/31,148.89561
04/01,148.99144
04/02,148.93222
04/03,148.75784
04/04,148.69785
04/05,148.71222
04/06,148.5966
04/07,148.68643
04/08,148.30945
04/09,148.37373
04/10,148.17831
04/11,148.26546
04/12,148.47276
04/13,148.43091
04/14,148.22107
04/15,148.18091
04/16,148.15764
04/17,147.90968
04/18,147.838
04/19,147.37721
04/20,147.4296
04/21,147.49915
04/22,147.71318
04/23,147.7451
04/24,147.7803
04/25,147.96747
04/26,147.97372
04/27,148.00677
04/28,147.7751
04/29,147.8691
04/30,147.86502
05/01,147.86983
05/02,148.07822
